Longitude,Latitude,RSSI
-8.51,51.891518,-84
-8.509982,51.891515,-86
-8.509982,51.891515,-86
-8.509964,51.891514,-84
-8.509964,51.891514,-84
-8.509944,51.891511,-84
-8.509944,51.891511,-84
-8.509927,51.891509,-84
-8.509927,51.891509,-84
-8.509911,51.891506,-84
-8.509911,51.891506,-84
-8.509891,51.891506,-84
-8.509891,51.891506,-82
-8.509872,51.891502,-82
-8.509872,51.891502,-82
-8.509852,51.891502,-82
-8.509852,51.891502,-82
-8.509829,51.891498,-82
-8.509808,51.891492,-73
-8.509808,51.891492,-73
-8.509791,51.891489,-73
-8.509791,51.891489,-73
-8.509774,51.891488,-78
-8.509774,51.891488,-78
-8.509753,51.891488,-78
-8.509753,51.891488,-78
-8.509733,51.891491,
-8.509733,51.891491,
-8.509716,51.891495,
-8.509716,51.891495,-80
-8.509703,51.891504,-80
-8.509703,51.891504,-82
-8.509694,51.891511,-82
-8.509694,51.891511,-82
-8.50968,51.891519,-82
-8.50968,51.891519,
-8.509673,51.891527,
-8.509673,51.891527,
-8.509668,51.891534,
-8.509658,51.891538,
-8.509658,51.891538,
-8.50965,51.891544,
-8.50965,51.891544,
-8.50964,51.891551,
-8.50964,51.891551,
-8.509629,51.891559,
-8.509629,51.891559,
-8.509615,51.891568,-78
-8.509615,51.891568,-78
-8.509609,51.891574,-78
-8.509609,51.891574,-78
-8.509613,51.891581,-78
-8.509613,51.891581,-78
-8.509617,51.891585,-78
-8.509617,51.891585,-74
-8.509623,51.89159,-74
-8.509637,51.891597,
-8.509637,51.891597,
-8.50965,51.891604,
-8.50965,51.891604,
-8.509657,51.891615,
-8.509657,51.891615,
-8.509672,51.891625,-76
-8.509672,51.891625,-76
-8.509684,51.891634,-76
-8.509684,51.891634,-76
-8.509689,51.891644,-76
-8.509689,51.891644,-76
-8.509702,51.891656,-76
-8.509702,51.891656,-76
-8.509712,51.891666,-76
-8.509712,51.891666,-76
-8.509724,51.891675,-76
-8.509732,51.891684,-72
-8.509732,51.891684,-72
-8.509742,51.891693,-69
-8.509742,51.891693,-69
-8.509753,51.891705,-69
-8.509753,51.891705,-69
-8.509763,51.891715,-66
-8.509763,51.891715,-66
-8.509773,51.891727,-69
-8.509773,51.891727,-69
-8.509784,51.891738,-73
-8.509784,51.891738,-73
-8.509797,51.891747,-76
-8.509797,51.891747,-76
-8.509811,51.891755,-78
-8.509811,51.891755,-78
-8.509822,51.891762,-78
-8.509822,51.891762,-78
-8.509832,51.89177,-78
-8.509845,51.891776,-75
-8.509845,51.891776,-75
-8.509851,51.891783,-75
-8.509851,51.891783,-75
-8.509856,51.891787,-75
-8.509856,51.891787,-75
-8.509867,51.891793,-75
-8.509867,51.891793,-75
-8.509878,51.891799,-75
-8.509878,51.891799,-75
-8.509891,51.891805,-77
-8.509891,51.891805,-77
-8.509895,51.891813,-77
-8.509895,51.891813,-77
-8.509903,51.891819,-79
-8.509903,51.891819,-79
-8.509911,51.891826,-76
-8.509911,51.891826,-76
-8.509924,51.891831,-76
-8.509924,51.891831,-76
-8.509937,51.89184,-76
-8.509951,51.891845,-78
-8.509951,51.891845,-78
-8.509963,51.89185,-78
-8.509963,51.89185,-78
-8.509972,51.891858,-75
-8.509972,51.891858,-75
-8.50998,51.891868,-73
-8.50998,51.891868,-73
-8.509987,51.891876,-73
-8.509987,51.891876,-73
-8.509991,51.891883,-73
-8.509991,51.891883,-73
-8.509994,51.891886,-71
-8.509994,51.891886,-75
-8.509997,51.891893,-75
-8.509997,51.891893,-75
-8.510003,51.891901,-75
-8.510007,51.89191,-79
-8.510007,51.89191,-79
-8.510011,51.891923,-83
-8.510011,51.891923,-83
-8.510011,51.891936,-77
-8.510011,51.891936,-77
-8.510004,51.891946,-77
-8.510004,51.891946,-74
-8.51,51.891957,-74
-8.51,51.891957,-74
-8.51,51.891968,-74
-8.51,51.891968,-76
-8.509996,51.891982,-76
-8.509996,51.891982,-74
-8.509989,51.891993,-74
-8.509989,51.891993,-74
-8.509985,51.892003,-74
-8.509985,51.892003,-78
-8.509983,51.892016,-78
-8.50998,51.892029,-78
-8.50998,51.892029,-78
-8.509972,51.892041,-76
-8.509972,51.892041,-76
-8.509965,51.892053,-73
-8.509965,51.892053,-73
-8.509962,51.892065,-73
-8.509962,51.892065,-73
-8.509957,51.892078,-73
-8.509957,51.892078,-67
-8.509947,51.892092,-67
-8.509947,51.892092,-72
-8.50994,51.892107,-72
-8.50994,51.892107,-72
-8.50993,51.89212,-72
-8.50993,51.89212,-70
-8.509927,51.892133,-70
-8.509927,51.892133,-74
-8.509922,51.892145,-74
-8.509922,51.892145,-74
-8.509916,51.892158,-74
-8.509911,51.892168,-74
-8.509911,51.892168,-74
-8.509901,51.892178,-74
-8.509901,51.892178,-74
-8.509897,51.892189,-74
-8.509897,51.892189,-74
-8.509892,51.8922,-71
-8.509892,51.8922,-75
-8.509889,51.89221,-75
-8.509889,51.89221,-75
-8.509883,51.892219,-75
-8.509883,51.892219,-77
-8.509881,51.892228,-77
-8.509881,51.892228,-75
-8.509878,51.89224,-75
-8.509878,51.89224,-73
-8.509873,51.89225,-73
-8.509873,51.89225,-77
-8.509874,51.892261,-77
-8.509874,51.892261,-74
-8.509874,51.892269,-74
-8.509872,51.892278,-74
-8.509872,51.892278,-74
-8.509867,51.892289,-71
-8.509867,51.892289,-71
-8.509862,51.892301,-77
-8.509862,51.892301,-72
-8.50986,51.892313,-72
-8.50986,51.892313,-72
-8.509858,51.892324,-72
-8.509858,51.892324,-67
-8.509861,51.892334,-67
-8.509861,51.892334,-73
-8.50986,51.892345,-73
-8.50986,51.892345,-73
-8.509855,51.892354,-73
-8.509855,51.892354,-73
-8.509852,51.892364,-73
-8.509852,51.892364,-73
-8.509851,51.892372,-73
-8.509853,51.892379,-73
-8.509853,51.892379,-73
-8.509853,51.892384,-73
-8.509853,51.892384,-73
-8.509854,51.89239,-73
-8.509854,51.89239,-73
-8.509851,51.892402,-73
-8.509851,51.892402,-75
-8.509842,51.892414,-75
-8.509842,51.892414,-75
-8.509832,51.892426,-75
-8.509832,51.892426,-75
-8.50983,51.892437,-75
-8.50983,51.892437,-72
-8.509814,51.892448,-72
-8.509814,51.892448,-72
-8.509823,51.892461,-72
-8.509823,51.892461,-72
-8.509806,51.892469,-72
-8.509806,51.892469,-72
-8.509797,51.892482,-72
-8.509789,51.892495,-72
-8.509789,51.892495,-72
-8.50978,51.892506,-72
-8.50978,51.892506,-72
-8.50977,51.892515,-74
-8.50977,51.892515,-71
-8.509755,51.892524,-71
-8.509755,51.892524,-71
-8.509752,51.892531,-71
-8.509752,51.892531,-71
-8.509742,51.892541,-71
-8.509742,51.892541,-71
-8.509734,51.892546,-71
-8.509734,51.892546,-71
-8.509724,51.892554,-71
-8.509724,51.892554,-71
-8.509721,51.892564,-71
-8.509721,51.892564,-69
-8.509716,51.892574,-69
-8.509714,51.892583,-69
-8.509714,51.892583,-69
-8.509708,51.892592,-69
-8.509708,51.892592,-69
-8.50971,51.892599,-69
-8.50971,51.892599,-69
-8.509702,51.892609,-69
-8.509702,51.892609,-69
-8.509695,51.892622,-69
-8.509695,51.892622,-67
-8.509694,51.892633,-67
-8.509694,51.892633,-69
-8.509697,51.892648,-69
-8.509697,51.892648,-69
-8.509699,51.892659,-69
-8.509699,51.892659,-67
-8.509703,51.89267,-67
-8.509703,51.89267,-69
-8.5097,51.892682,-69
-8.5097,51.892682,-67
-8.509704,51.892692,-67
-8.509707,51.892701,-67
-8.509707,51.892701,-67
-8.509703,51.892712,-65
-8.509703,51.892712,-65
-8.509699,51.892726,-60
-8.509699,51.892726,-60
-8.509693,51.892735,-67
-8.509693,51.892735,-62
-8.509685,51.892745,-62
-8.509685,51.892745,-67
-8.509677,51.892756,-67
-8.509677,51.892756,-61
-8.509675,51.892766,-61
-8.509675,51.892766,-65
-8.509672,51.892782,-65
-8.509672,51.892782,-62
-8.509666,51.892792,-62
-8.509666,51.892792,-64
-8.509658,51.892801,-64
-8.509652,51.892811,-66
-8.509652,51.892811,-66
-8.509644,51.892818,-66
-8.509644,51.892818,-66
-8.509636,51.892829,-66
-8.509636,51.892829,-66
-8.509627,51.892841,-69
-8.509627,51.892841,-69
-8.509614,51.892852,-64
-8.509614,51.892852,-67
-8.509598,51.892865,-67
-8.509598,51.892865,-67
-8.509586,51.892873,-67
-8.509586,51.892873,-67
-8.509578,51.892882,-67
-8.509578,51.892882,-65
-8.509575,51.892888,-65
-8.509575,51.892888,-67
-8.509573,51.892901,-67
-8.509573,51.892901,-67
-8.509572,51.892915,-67
-8.509572,51.892915,-67
-8.509578,51.892929,-67
-8.509578,51.892929,-67
-8.509579,51.892942,-67
-8.509587,51.892958,-67
-8.509587,51.892958,-67
-8.509592,51.892967,-67
-8.509592,51.892967,-67
-8.509594,51.89298,-67
-8.509594,51.89298,-67
-8.509597,51.892993,-67
-8.509597,51.892993,-67
-8.509594,51.893007,-69
-8.509594,51.893007,-69
-8.509593,51.893022,-69
-8.509593,51.893022,-67
-8.509599,51.89303,-67
-8.509599,51.89303,-67
-8.509601,51.893044,-67
-8.509601,51.893044,-67
-8.509604,51.893053,-67
-8.509604,51.893053,-67
-8.509598,51.893066,-67
-8.509598,51.893066,-67
-8.5096,51.893076,-67
-8.509604,51.893088,-67
-8.509604,51.893088,-67
-8.509609,51.893098,-67
-8.509609,51.893098,-67
-8.509615,51.893109,-64
-8.509615,51.893109,-64
-8.509615,51.893109,-64
-8.509615,51.893109,-62
-8.509631,51.893128,-62
-8.509631,51.893128,-62
-8.509641,51.893139,-62
-8.509641,51.893139,-59
-8.509656,51.893144,-59
-8.509656,51.893144,-59
-8.50967,51.893149,-59
-8.50967,51.893149,-59
-8.509689,51.893155,-59
-8.509705,51.893165,-59
-8.509705,51.893165,-59
-8.50971,51.893173,-57
-8.50971,51.893173,-57
-8.50971,51.893187,-60
-8.50971,51.893187,-60
-8.50971,51.893204,-60
-8.50971,51.893204,-60
-8.509713,51.893224,-57
-8.509713,51.893224,-59
-8.509722,51.893244,-59
-8.509722,51.893244,-51
-8.509732,51.893263,-51
-8.509732,51.893263,-51
-8.509739,51.893278,-51
-8.509739,51.893278,-51
-8.509743,51.893292,-51
-8.509743,51.893292,-58
-8.509747,51.893302,-58
-8.509747,51.893302,-50
-8.509756,51.893311,-50
-8.509756,51.893311,-50
-8.509768,51.893316,-50
-8.509779,51.893323,-58
-8.509779,51.893323,-58
-8.509793,51.89333,-49
-8.509793,51.89333,-49
-8.509808,51.893333,-49
-8.509808,51.893333,-54
-8.509824,51.893332,-54
-8.509824,51.893332,-60
-8.509835,51.893338,-60
-8.509835,51.893338,-50
-8.509849,51.893343,-50
-8.509849,51.893343,-53
-8.509868,51.893346,-53
-8.509868,51.893346,-49
-8.509888,51.893351,-49
-8.509888,51.893351,-54
-8.50991,51.893351,-54
-8.50991,51.893351,-54
-8.509931,51.893353,-54
-8.509931,51.893353,-57
-8.509951,51.893354,-57
-8.509951,51.893354,-50
-8.509973,51.893356,-50
-8.509991,51.893358,-54
-8.509991,51.893358,-54
-8.510005,51.89336,-54
-8.510005,51.89336,-54
-8.510019,51.893366,-54
-8.510019,51.893366,-54
-8.510034,51.893371,-54
-8.510034,51.893371,-54
-8.510049,51.893372,-54
-8.510049,51.893372,-52
-8.510052,51.893377,-52
-8.510052,51.893377,-61
-8.510048,51.893388,-61
-8.510048,51.893388,-61
-8.510049,51.893398,-61
-8.510049,51.893398,-61
-8.510049,51.893406,-61
-8.510049,51.893406,-58
-8.510044,51.893416,-58
-8.510044,51.893416,-60
-8.510034,51.893429,-60
-8.510033,51.89344,-54
-8.510033,51.89344,-54
-8.510036,51.89345,-54
-8.510036,51.89345,-54
-8.510038,51.893459,-54
-8.510038,51.893459,-54
-8.510047,51.893469,-51
-8.510047,51.893469,-54
-8.510045,51.893479,-54
-8.510045,51.893479,-58
-8.510045,51.893488,-58
-8.510045,51.893488,-61
-8.510044,51.893499,-61
-8.510044,51.893499,-55
-8.510044,51.893508,-55
-8.510044,51.893508,-58
-8.510046,51.893518,-58
-8.510046,51.893518,-58
-8.510046,51.893529,-58
-8.510046,51.893529,-58
-8.510044,51.89354,-58
-8.510044,51.89354,-63
-8.510045,51.89355,-63
-8.510049,51.893558,-63
-8.510049,51.893558,-63
-8.510047,51.893572,-58
-8.510047,51.893572,-58
-8.510042,51.893585,-60
-8.510042,51.893585,-60
-8.510043,51.893598,-60
-8.510043,51.893598,-60
-8.510039,51.893612,-60
-8.510039,51.893612,-60
-8.510037,51.893625,-60
-8.510037,51.893625,-62
-8.510035,51.893637,-62
-8.510035,51.893637,-60
-8.510034,51.893644,-60
-8.510034,51.893644,-60
-8.510031,51.893654,-60
-8.510031,51.893654,-62
-8.510027,51.893664,-62
-8.510027,51.893664,-64
-8.510027,51.893673,-64
-8.51003,51.893684,-64
-8.51003,51.893684,-64
-8.510026,51.893697,-62
-8.510026,51.893697,-62
-8.510018,51.893713,-58
-8.510018,51.893713,-63
-8.510006,51.893726,-63
-8.510006,51.893726,-57
-8.510006,51.893738,-57
-8.510006,51.893738,-60
-8.510005,51.893752,-60
-8.510005,51.893752,-56
-8.510006,51.893764,-56
-8.510006,51.893764,-53
-8.510006,51.893777,-53
-8.510006,51.893777,-59
-8.510002,51.893788,-59
-8.510002,51.893788,-55
-8.510003,51.8938,-55
-8.510005,51.893811,-61
-8.510005,51.893811,-61
-8.509998,51.893824,-57
-8.509998,51.893824,-60
-8.509998,51.893836,-60
-8.509998,51.893836,-55
-8.510004,51.893846,-55
-8.510004,51.893846,-53
-8.510005,51.893856,-53
-8.510005,51.893856,-55
-8.510004,51.893867,-55
-8.510004,51.893867,-58
-8.510009,51.893878,-58
-8.510009,51.893878,-53
-8.510004,51.89389,-53
-8.510004,51.89389,-53
-8.509996,51.893901,-53
-8.509996,51.893901,-57
-8.509987,51.893911,-57
-8.509977,51.893919,-65
-8.509977,51.893919,-65
-8.509966,51.893925,-58
-8.509966,51.893925,-58
-8.509954,51.893927,-58
-8.509954,51.893927,-56
-8.509937,51.893933,-56
-8.509937,51.893933,-56
-8.509924,51.893936,-56
-8.509924,51.893936,-59
-8.50991,51.893933,-57
-8.50991,51.893933,-57
-8.509895,51.893932,-57
-8.509895,51.893932,-57
-8.509877,51.893934,-57
-8.509877,51.893934,-59
-8.509862,51.893938,-59
-8.509862,51.893938,-59
-8.509849,51.893939,-59
-8.509849,51.893939,-59
-8.509839,51.89394,-59
-8.509828,51.893944,-59
-8.509828,51.893944,-59
-8.509814,51.893948,-59
-8.509814,51.893948,-59
-8.509797,51.893953,-62
-8.509797,51.893953,-62
-8.509781,51.893956,-62
-8.509781,51.893956,-62
-8.509765,51.893957,-65
-8.509765,51.893957,-65
-8.509752,51.893959,-65
-8.509752,51.893959,-63
-8.509736,51.893963,-63
-8.509736,51.893963,-57
-8.509726,51.893965,-57
-8.509726,51.893965,-60
-8.509714,51.893967,-60
-8.509714,51.893967,-53
-8.509698,51.89397,-53
-8.509685,51.893971,-63
-8.509685,51.893971,-63
-8.50967,51.893971,-59
-8.50967,51.893971,-59
-8.509653,51.893965,-57
-8.509653,51.893965,-57
-8.509632,51.893961,-67
-8.509632,51.893961,-67
-8.509614,51.893955,-67
-8.509614,51.893955,-67
-8.509595,51.893951,-65
-8.509595,51.893951,-65
-8.509574,51.893949,-69
-8.509574,51.893949,-69
-8.509556,51.893948,-72
-8.509556,51.893948,-76
-8.50954,51.893948,-76
-8.50954,51.893948,-74
-8.509528,51.893949,-74
-8.509528,51.893949,-74
-8.509514,51.893948,-74
-8.509514,51.893948,-76
-8.509499,51.89395,-76
-8.509499,51.89395,-73
-8.509478,51.893947,-73
-8.509448,51.893948,-77
-8.509448,51.893948,-77
-8.509429,51.893948,-80
-8.509429,51.893948,-80
-8.509413,51.893948,-78
-8.509413,51.893948,-78
-8.509396,51.893948,-78
-8.509396,51.893948,-78
-8.509376,51.893948,-78
-8.509376,51.893948,-78
-8.50936,51.893945,-81
-8.50936,51.893945,-81
-8.509338,51.893946,-81
-8.509338,51.893946,-81
-8.509318,51.893945,-81
-8.509318,51.893945,
-8.509301,51.893943,
-8.509301,51.893943,
-8.509283,51.893942,
-8.509283,51.893942,
-8.509268,51.89394,
-8.509251,51.893939,
-8.509251,51.893939,
-8.509226,51.893942,-83
-8.509226,51.893942,-83
-8.509204,51.893943,-83
-8.509204,51.893943,-83
-8.509179,51.893943,-80
-8.509179,51.893943,-80
-8.509157,51.89394,-80
-8.509157,51.89394,-80
-8.50914,51.893939,-80
-8.50914,51.893939,-80
-8.50912,51.893937,-80
-8.50912,51.893937,-80
-8.509108,51.893935,-80
-8.509108,51.893935,-83
-8.509089,51.893934,-83
-8.509089,51.893934,-83
-8.509072,51.893928,-83
-8.509072,51.893928,-83
-8.509052,51.893923,-83
-8.509031,51.89392,-83
-8.509031,51.89392,-83
-8.509011,51.893919,-83
-8.509011,51.893919,-83
-8.508994,51.893917,-85
-8.508994,51.893917,-85
-8.50898,51.89392,-85
-8.50898,51.89392,-85
-8.508963,51.89392,-85
-8.508963,51.89392,-85
-8.508949,51.893918,-85
-8.508949,51.893918,-82
-8.508935,51.89392,-82
-8.508935,51.89392,-82
-8.508921,51.89392,-82
-8.508921,51.89392,-82
-8.5089,51.893921,-82
-8.5089,51.893921,-84
-8.50888,51.893918,-84
-8.508862,51.893919,-84
-8.508862,51.893919,-84
-8.508843,51.89392,-84
-8.508843,51.89392,-84
-8.508822,51.893918,-84
-8.508822,51.893918,-84
-8.508799,51.893913,-84
-8.508799,51.893913,-84
-8.508782,51.89391,-84
-8.508782,51.89391,-84
-8.508761,51.893905,-84
-8.508761,51.893905,-84
-8.508746,51.893903,-86
-8.508746,51.893903,-86
-8.508724,51.893902,-86
-8.508724,51.893902,-86
-8.508703,51.893899,-86
-8.508703,51.893899,-86
-8.508682,51.893901,-86
-8.508682,51.893901,-83
-8.508663,51.893901,-83
-8.508663,51.893901,-83
-8.508641,51.893899,-83
-8.508622,51.893898,-86
-8.508622,51.893898,-86
-8.50861,51.893897,-86
-8.50861,51.893897,-86
-8.508589,51.893895,-86
-8.508589,51.893895,-86
-8.508563,51.893897,-86
-8.508563,51.893897,-86
-8.508538,51.8939,-84
-8.508538,51.8939,-84
-8.508517,51.893898,-84
-8.508517,51.893898,-84
-8.508494,51.893894,-84
-8.508494,51.893894,-84
-8.508472,51.893891,-84
-8.508472,51.893891,-86
-8.508451,51.893891,-86
-8.508451,51.893891,-86
-8.508428,51.893896,-86
-8.508428,51.893896,-84
-8.508409,51.893896,-84
-8.508388,51.893896,-84
-8.508388,51.893896,-84
-8.508374,51.893896,-84
-8.508374,51.893896,-84
-8.508358,51.893895,-86
-8.508358,51.893895,-86
-8.508344,51.893893,-86
-8.508344,51.893893,-86
-8.508332,51.893894,-84
-8.508332,51.893894,-84
-8.50832,51.893892,-84
-8.50832,51.893892,-84
-8.508308,51.893891,-84
-8.508308,51.893891,-84
-8.508293,51.893891,-84
-8.508293,51.893891,-84
-8.508279,51.893894,-84
-8.508279,51.893894,-84
-8.508263,51.893895,-84
-8.508245,51.893894,-84
-8.508245,51.893894,-84
-8.508228,51.893894,-84
-8.508228,51.893894,-84
-8.508209,51.893894,-84
-8.508209,51.893894,-84
-8.50819,51.893891,-86
-8.50819,51.893891,-86
-8.508171,51.893888,-86
-8.508171,51.893888,-86
-8.508156,51.893887,-86
-8.508156,51.893887,-86
-8.50814,51.893884,-86
-8.50814,51.893884,-86
-8.508123,51.893884,-86
-8.508123,51.893884,-84
-8.508104,51.893884,-84
-8.508104,51.893884,-84
-8.508084,51.893886,-84
-8.50807,51.893885,-84
-8.50807,51.893885,-84
-8.508055,51.893884,-86
-8.508055,51.893884,-86
-8.508038,51.893883,-86
-8.508038,51.893883,-86
-8.508018,51.893883,-86
-8.508018,51.893883,-86
-8.507997,51.893882,-84
-8.507997,51.893882,-84
-8.507975,51.89388,-84
-8.507975,51.89388,-84
-8.507954,51.89388,-84
-8.507954,51.89388,-86
-8.507935,51.893882,-86
-8.507916,51.893882,-86
-8.507916,51.893882,-86
-8.507898,51.893885,-86
-8.507898,51.893885,-86
-8.50788,51.893886,-84
-8.50788,51.893886,-84
-8.507858,51.893886,-84
-8.507858,51.893886,-84
-8.507839,51.893887,-84
-8.507839,51.893887,-84
-8.507821,51.893888,-84
-8.507821,51.893888,-84
-8.507805,51.893889,-87
-8.507805,51.893889,-87
-8.507785,51.893889,-87
-8.507785,51.893889,-87
-8.507767,51.893888,-87
-8.507767,51.893888,-84
-8.507745,51.893887,-84
-8.507725,51.893885,-86
-8.507725,51.893885,-86
-8.507709,51.893885,-86
-8.507709,51.893885,-86
-8.507688,51.893884,-84
-8.507688,51.893884,-84
-8.507668,51.893883,-84
-8.507668,51.893883,-84
-8.507651,51.893883,-84
-8.507651,51.893883,-84
-8.507635,51.893884,-81
-8.507635,51.893884,-81
-8.507617,51.893883,-79
-8.507617,51.893883,-79
-8.5076,51.893882,-83
-8.5076,51.893882,-83
-8.507578,51.893882,-83
-8.507578,51.893882,-85
-8.507558,51.893882,-85
-8.507558,51.893882,-83
-8.507532,51.893885,-83
-8.507513,51.893884,-83
-8.507513,51.893884,-83
-8.507492,51.893885,-83
-8.507492,51.893885,-83
-8.507477,51.893887,-83
-8.507477,51.893887,-83
-8.507465,51.893887,-83
-8.507465,51.893887,-83
-8.507455,51.893887,-83
-8.507455,51.893887,-83
-8.507442,51.89389,-83
-8.507442,51.89389,-83
-8.507427,51.893889,-85
-8.507427,51.893889,-85
-8.50741,51.89389,-85
-8.50741,51.89389,-85
-8.507399,51.893891,-85
-8.507399,51.893891,-85
-8.507385,51.893893,-85
-8.507369,51.893894,-85
-8.507369,51.893894,-85
-8.50735,51.893896,-82
-8.50735,51.893896,-82
-8.507328,51.893895,-84
-8.507328,51.893895,-84
-8.507311,51.893892,-86
-8.507311,51.893892,-86
-8.507293,51.893886,-86
-8.507293,51.893886,-86
-8.507275,51.893881,-88
-8.507275,51.893881,-82
-8.507255,51.893876,-82
-8.507255,51.893876,-84
-8.507237,51.893878,-84
-8.507237,51.893878,-80
-8.507219,51.893877,-80
-8.507201,51.893877,-82
-8.507201,51.893877,-82
-8.507184,51.893876,-84
-8.507184,51.893876,-84
-8.507167,51.893875,-82
-8.507167,51.893875,-82
-8.50715,51.893873,-82
-8.50715,51.893873,-82
-8.50715,51.893873,-80
-8.50715,51.893873,-80
-8.50715,51.893873,-80
-8.50715,51.893873,-80
-8.507104,51.893872,-80
-8.507104,51.893872,-80
-8.507088,51.893874,-80
-8.507088,51.893874,-80
-8.507067,51.893879,-80
-8.507067,51.893879,-78
-8.507048,51.89388,-78
-8.50703,51.893882,-78
-8.50703,51.893882,-78
-8.507015,51.893881,-80
-8.507015,51.893881,-80
-8.507,51.89388,-80
-8.507,51.89388,-80
-8.50698,51.893881,-82
-8.50698,51.893881,-82
-8.506966,51.893877,-84
-8.506966,51.893877,-87
-8.506945,51.893871,-87
-8.506945,51.893871,-79
-8.506928,51.893861,-79
-8.506928,51.893861,-79
-8.506912,51.893856,-79
-8.506912,51.893856,-79
-8.506895,51.893852,-79
-8.506895,51.893852,-83
-8.506882,51.893849,-83
-8.506865,51.893846,-83
-8.506865,51.893846,-83
-8.506845,51.893841,-83
-8.506845,51.893841,-83
-8.506822,51.893837,-81
-8.506822,51.893837,-81
-8.506803,51.893834,-81
-8.506803,51.893834,-81
-8.506784,51.893829,-83
-8.506784,51.893829,-83
-8.506766,51.893827,-83
-8.506766,51.893827,-83
-8.506747,51.893822,-83
-8.506747,51.893822,-85
-8.506728,51.893818,-85
-8.506728,51.893818,-80
-8.50671,51.893813,-80
-8.50671,51.893813,-82
-8.506693,51.89381,-82
-8.506677,51.893807,-78
-8.506677,51.893807,-78
-8.506657,51.893803,-83
-8.506657,51.893803,-83
-8.506641,51.893798,-86
-8.506641,51.893798,-86
-8.506627,51.893797,-82
-8.506627,51.893797,-82
-8.506602,51.893794,-82
-8.506602,51.893794,-79
-8.506583,51.893791,-79
-8.506583,51.893791,-84
-8.506566,51.893788,-84
-8.506566,51.893788,-79
-8.506549,51.893786,-79
-8.506549,51.893786,-81
-8.506528,51.893781,-81
-8.506528,51.893781,-83
-8.50651,51.893779,-83
-8.506492,51.893774,-80
-8.506492,51.893774,-80
-8.506474,51.89377,-84
-8.506474,51.89377,-84
-8.506454,51.893766,-84
-8.506454,51.893766,-84
-8.506436,51.893762,-81
-8.506436,51.893762,-81
-8.506417,51.893759,-81
-8.506417,51.893759,-85
-8.506398,51.893757,-85
-8.506398,51.893757,-85
-8.506381,51.893752,-85
-8.506381,51.893752,-85
-8.506365,51.893748,-85
-8.506365,51.893748,-85
-8.506346,51.893743,-85
-8.506346,51.893743,-85
-8.506325,51.89374,-85
-8.506303,51.893735,-85
-8.506303,51.893735,-85
-8.506287,51.893734,-85
-8.506287,51.893734,-85
-8.506266,51.893728,-87
-8.506266,51.893728,-87
-8.506252,51.893725,-87
-8.506252,51.893725,-87
-8.506234,51.89372,-87
-8.506234,51.89372,-84
-8.506216,51.893718,-84
-8.506216,51.893718,-84
-8.5062,51.893713,-84
-8.5062,51.893713,-86
-8.506184,51.89371,-86
-8.506184,51.89371,-84
-8.506168,51.893705,-84
-8.506168,51.893705,-84
-8.50615,51.893701,-84
-8.506135,51.893697,-84
-8.506135,51.893697,-84
-8.50612,51.893693,-84
-8.50612,51.893693,-84
-8.506105,51.893688,-82
-8.506105,51.893688,-82
-8.506086,51.893686,-86
-8.506086,51.893686,-86
-8.506066,51.893681,-86
-8.506066,51.893681,-86
-8.506049,51.893678,-86
-8.506049,51.893678,-88
-8.506032,51.893672,-88
-8.506032,51.893672,-88
-8.506019,51.89367,-88
-8.506019,51.89367,-88
-8.505999,51.893664,-88
-8.505999,51.893664,-90
-8.505976,51.893659,-90
-8.505976,51.893659,-90
-8.505956,51.893654,-90
-8.505939,51.89365,-88
-8.505939,51.89365,-88
-8.505921,51.893647,-88
-8.505921,51.893647,-88
-8.505905,51.893644,-88
-8.505905,51.893644,-88
-8.505887,51.893638,-88
-8.505887,51.893638,-83
-8.505876,51.893637,-83
-8.505876,51.893637,-83
-8.505863,51.893632,-83
-8.505863,51.893632,-83
-8.505852,51.893627,-83
-8.505852,51.893627,-87
-8.505836,51.893623,-87
-8.505836,51.893623,-89
-8.505821,51.893617,-89
-8.505821,51.893617,-85
-8.505804,51.893613,-85
-8.505793,51.893613,-85
-8.505793,51.893613,-85
-8.505779,51.893609,-83
-8.505779,51.893609,-83
-8.505768,51.893605,-86
-8.505768,51.893605,-92
-8.505758,51.893602,-84
-8.505758,51.893602,-84
-8.505758,51.893602,-84
-8.505758,51.893602,-84
-8.505758,51.893602,-84
-8.505758,51.893602,-84
-8.50572,51.893593,-84
-8.50572,51.893593,-84
-8.505701,51.893588,-84
-8.505701,51.893588,-84
-8.505681,51.893594,-84
-8.505681,51.893594,-84
-8.50567,51.893602,-84
-8.505653,51.893606,-86
-8.505653,51.893606,-86
-8.505638,51.893611,-90
-8.505638,51.893611,-90
-8.505624,51.893612,-88
-8.505624,51.893612,-88
-8.505613,51.893616,-88
-8.505613,51.893616,-88
-8.505606,51.893625,-88
-8.505606,51.893625,-88
-8.505593,51.893633,-88
-8.505593,51.893633,-88
-8.505586,51.893642,-88
-8.505586,51.893642,-88
-8.505582,51.89365,-88
-8.505582,51.89365,-90
-8.505577,51.893659,-90
-8.505568,51.89367,-90
-8.505568,51.89367,-90
-8.505563,51.893683,-88
-8.505563,51.893683,-88
-8.505556,51.893691,-88
-8.505556,51.893691,-88
-8.505548,51.893701,-88
-8.505548,51.893701,-88
-8.505537,51.893713,-88
-8.505537,51.893713,-88
-8.505529,51.893723,-88
-8.505529,51.893723,-90
